alpha,instance_id,hd_mean,hd_min,hd_max,hd_std,eng_count,bit_count,gs_count,best_energy,best_delta,target_density
1e-05,5,80.81,53,114,13.255711976351929,0,0,0,-4468.241719998625,0.005350001375518332,0.5566020970321663
1e-05,6,64.89,40,99,11.737031140795358,0,0,0,-4453.289769998474,0.0045000015261393855,0.554291807357384
1e-05,7,69.51,44,91,10.311639054970845,0,0,0,-4389.331579998454,0.007150001546506246,0.5523369468633375
1e-05,8,76.95,37,125,15.540511574591104,0,0,0,-4519.382489998391,0.006380001608704333,0.5603341034298915
1e-05,9,76.85,43,109,13.983114817521882,0,0,0,-4270.3471499985335,0.007050001466268441,0.5434512173449441
1e-05,10,74.43,41,111,13.998039148395035,0,0,0,-4456.216319998691,0.0038900013096281327,0.5525146614537053
1e-05,11,61.76,34,88,10.688423644298537,0,0,0,-4390.331119998465,0.006530001535793417,0.5553580948995912
1e-05,12,83.4,52,131,14.081193131265545,0,0,0,-4438.181929998837,0.003440001162744011,0.5553580948995912
1e-05,13,66.74,39,101,13.568802452685354,0,0,0,-4398.276319998541,0.004280001458937477,0.5473609383330371
1e-05,14,53.81,27,84,12.12905190029295,0,0,0,-4419.313779998468,0.0032900015321501996,0.5512706593211303
1e-05,15,66.24,41,103,13.127924436101848,0,0,0,-4441.2553799986,0.004550001400275505,0.5553580948995912
1e-05,16,58.34,22,81,11.008378627209368,0,0,0,-4317.24904999867,0.0022400013303922606,0.5482495112848765
1e-05,17,65.81,34,106,13.770036310772749,0,0,0,-4469.353819998423,0.004780001576364157,0.5496712280078194
1e-05,18,71.66,40,106,12.960108024241157,0,0,0,-4368.214709998729,0.0036400012713784236,0.552870090634441
1e-05,19,79.51,41,105,13.070956353687363,0,0,0,-4380.311129998464,0.004480001535739575,0.5512706593211303
1e-05,20,63.75,38,88,9.641965567248205,0,0,0,-4582.261669998536,0.004100001464394154,0.5647769681890883
1e-05,21,72.04,34,114,14.758672026981289,0,0,0,-4472.2638399985535,0.005310001446559909,0.5592678158876844
1e-05,22,66.25,34,97,12.312899739703884,0,0,0,-4395.2836299985565,0.003920001443475485,0.5583792429358451
1e-05,23,60.86,33,94,12.141680279104701,0,0,0,-4517.201799998753,0.0026500012472752132,0.5637106806468811
1e-05,24,61.86,32,95,11.800864375121002,0,0,0,-4613.346949998324,0.004690001675953681,0.5629998222854097
1e-05,25,91.24,60,141,15.61737493947046,0,0,0,-4504.288799998489,0.007140001511288574,0.5548249511284876
1e-05,26,60.89,32,90,12.312509898473177,0,0,0,-4512.3226999983945,0.004150001605921716,0.5551803803092233
1e-05,27,53.9,26,88,12.799609369039352,0,0,0,-4579.259779998546,0.0029500014543373254,0.5674426870446063
1e-05,28,87.27,49,118,16.202996636425006,0,0,0,-4436.268409998524,0.004990001476471662,0.5505598009596588
1e-05,29,78.53,35,112,14.821912832020029,0,0,0,-4469.251409998607,0.003840001392745762,0.5535809489959126
1e-05,30,54.07,29,86,9.627310112383418,0,0,0,-4428.4534599984945,0.005130001505676773,0.5571352408032699
1e-05,31,52.06,26,82,12.125856670767636,0,0,0,-4420.496859998439,0.006050001561561658,0.5514483739114981
1e-05,32,85.66,46,116,13.538256904047875,0,0,0,-4452.257359998636,0.004270001363693154,0.5582015283454772
1e-05,33,66.94,35,105,12.093651226986827,0,0,0,-4505.287399998504,0.004940001495924662,0.5580238137551093
1e-05,34,76.18,49,115,12.815131680946553,0,0,0,-4411.274099998594,0.005940001406088413,0.5576683845743735
1e-05,35,68.41,38,97,12.646813827996361,0,0,0,-4571.3536099983985,0.0056300016012755805,0.5699306913097565
1e-05,36,62.15,30,102,11.58565923890393,0,0,0,-4514.250429998618,0.0037200013821347966,0.5617558201528345
1e-05,37,52.29,24,81,11.48502938611826,0,0,0,-4416.250139998584,0.0020300014157328405,0.5553580948995912
1e-05,38,65.87,38,103,13.831597883108083,0,0,0,-4483.266489998539,0.004100001460756175,0.559800959658788
1e-05,39,51.24,22,81,13.078317934658111,0,0,0,-4302.271159998569,0.002380001431447454,0.550204371778923
1e-05,40,75.01,44,122,14.305589816571702,0,0,0,-4267.353219998515,0.007070001484862587,0.5425626443931046
1e-05,41,89.67,53,130,16.271481186419386,0,0,0,-4462.327009998491,0.007590001509015565,0.5546472365381198
1e-05,42,57.23,26,87,12.968311378124756,0,0,0,-4451.26229999856,0.003100001440543565,0.5576683845743735
1e-05,43,90.61,61,120,14.417277829049421,0,0,0,-4404.311139998512,0.007770001488097478,0.5526923760440732
1e-05,44,56.84,28,98,14.414381707170099,0,0,0,-4302.21363999873,0.0023900012693047756,0.5443397902967834
1e-05,45,84.09,55,120,13.873063828873562,0,0,0,-4342.318789998469,0.007880001531702874,0.5446952194775191
1e-05,46,80.17,49,116,12.197585826711776,0,0,0,-4380.271059998546,0.005110001454340818,0.5510929447307624
1e-05,47,81.54,49,120,13.370430060398208,0,0,0,-4549.409299998335,0.008910001664844458,0.5715301226230673
1e-05,48,64.28,42,97,11.630202061873218,0,0,0,-4363.225299998673,0.0041500013267068425,0.5432735027545762
1e-05,49,86.45,58,125,13.516933823911398,0,0,0,-4317.214979998721,0.005420001279162534,0.5493157988270837
1e-05,50,63.93,25,91,12.997888290026193,0,0,0,-4408.238399998599,0.002070001401079935,0.5510929447307624
1e-05,51,77.88,43,117,14.295649687929544,0,0,0,-4491.311679998487,0.006130001512246963,0.5603341034298915
1e-05,52,61.86,30,98,12.877903556091729,0,0,0,-4482.22038999869,0.002490001310434309,0.5580238137551093
1e-05,53,62.63,35,97,11.503612476087675,0,0,0,-4465.21494999868,0.003330001320136944,0.5500266571885551
1e-05,54,60.58,20,108,14.012266055138978,0,0,0,-4496.2553299985875,0.001990001412195852,0.5555358094899592
1e-05,55,67.04,42,105,11.450694302093652,0,0,0,-4303.299449998565,0.004680001435190206,0.5491380842367158
1e-05,56,91.68,59,120,14.322625457645675,0,0,0,-4421.386319998469,0.00937000153135159,0.5505598009596588
1e-05,57,61.53,36,98,13.56794383832716,0,0,0,-4413.230849998618,0.003200001381628681,0.5539363781766483
1e-05,58,42.1,22,80,10.821737383618215,0,0,0,-4406.331859998487,0.0032700015135560534,0.5505598009596588
1e-05,59,79.1,42,110,14.355138452832842,0,0,0,-4322.27700999857,0.004750001429783879,0.5466500799715657
1e-05,60,73.88,43,113,12.982511313301444,0,0,0,-4472.278069998565,0.005600001434686419,0.561222676381731
1e-05,61,60.0,31,87,11.821167455035903,0,0,0,-4514.272199998483,0.0031800015167391393,0.5596232450684201
1e-05,62,65.26,34,99,12.550394416112987,0,0,0,-4503.378179998411,0.0057400015894018,0.5621112493335703
1e-05,63,55.66,36,88,11.114153139128506,0,0,0,-4465.303649998453,0.004780001547260326,0.5640661098276168
1e-05,64,89.43,48,127,16.22914353870838,0,0,0,-4360.3029799985625,0.006950001437871833,0.5468277945619335
1e-05,65,90.19,58,127,14.341335363207989,0,0,0,-4381.209519998758,0.004690001242124708,0.5510929447307624
1e-05,66,80.7,44,117,14.240435386602476,0,0,0,-4411.29549999852,0.005440001479655621,0.5493157988270837
1e-05,67,79.34,47,134,15.050727557164803,0,0,0,-4381.2448399986,0.0048400014002254466,0.5585569575262129
1e-05,68,99.36,54,132,14.799675672122008,0,0,0,-4315.287119998526,0.006310001474048477,0.5439843611160476
1e-05,69,66.88,40,95,10.927286945989842,0,0,0,-4459.268299998573,0.004390001427054813,0.559800959658788
1e-05,70,64.98,37,90,11.191943530951182,0,0,0,-4406.2441899986325,0.004320001367887016,0.5562466678514306
1e-05,71,59.01,31,96,12.345440453867978,0,0,0,-4327.310359998464,0.004100001535334741,0.550204371778923
1e-05,72,62.59,28,93,11.84997468351726,0,0,0,-4270.3509599984955,0.005130001504767279,0.5414963568508975
1e-05,73,51.25,15,78,13.063211703099663,0,0,0,-4433.411989998424,0.0036400015760591486,0.5494935134174516
1e-05,74,90.04,52,129,15.231493689064113,0,0,0,-4377.33149999848,0.008670001520840742,0.5452283632486227
1e-05,75,66.38,38,111,12.428016736390404,0,0,0,-4383.2984099985215,0.004540001478744671,0.5567798116225342
1e-05,76,78.58,44,106,12.669001539190058,0,0,0,-4431.247409998628,0.0053400013712234795,0.5518038030922339
1e-05,77,60.42,27,89,12.346805254801746,0,0,0,-4476.32626999845,0.0036500015503406757,0.5532255198151769
1e-05,78,81.16,43,116,14.511871002734278,0,0,0,-4449.278419998584,0.0050400014160914,0.5614003909720988
1e-05,79,62.23,27,102,14.058346275433681,0,0,0,-4646.194959998778,0.00289000122120342,0.5688644037675493
1e-05,80,81.33,36,126,16.96470158888744,0,0,0,-4558.241649998619,0.003480001380921749,0.5695752621290208
1e-05,81,90.73,55,132,14.531245645160638,0,0,0,-4425.275679998596,0.0068300014036140055,0.5519815176826017
1e-05,82,63.24,35,91,11.918154219508992,0,0,0,-4394.27017999855,0.0039000014503471903,0.5487826550559801
1e-05,83,90.76,52,130,16.811971924792164,0,0,0,-4450.30493999853,0.006700001469653216,0.5534032344055447
1e-05,84,89.98,55,137,16.590949339926276,0,0,0,-4405.241519998603,0.005330001397851447,0.5551803803092233
1e-05,85,72.1,42,115,14.784113094805518,0,0,0,-4413.261019998556,0.004420001444486843,0.5509152301403946
1e-05,86,59.8,27,86,12.243365550370536,0,0,0,-4436.343339998406,0.0038500015944009647,0.554291807357384
1e-05,87,53.92,26,86,12.243104181538275,0,0,0,-4451.304249998522,0.004710001478088088,0.5605118180202595
1e-05,88,62.75,31,91,13.41072332128286,0,0,0,-4552.264669998579,0.0029400014209386427,0.5640661098276168
1e-05,89,67.88,47,92,10.631349867255805,0,0,0,-4442.261139998585,0.0050600014146766625,0.5521592322729696
1e-05,90,74.59,49,101,12.208271785965449,0,0,0,-4437.250679998614,0.0048900013862294145,0.5470055091523014
1e-05,91,75.67,44,105,12.919020860730894,0,0,0,-4488.255199998624,0.00476000137587107,0.5647769681890883
1e-05,92,100.01,56,134,16.399082291396674,0,0,0,-4386.274249998562,0.007640001438630861,0.5523369468633375
1e-05,93,53.22,23,86,11.36712804537716,0,0,0,-4556.441369998316,0.004130001683734008,0.5690421183579172
1e-05,94,76.79,49,105,12.970192751073517,0,0,0,-4455.24033999862,0.004270001380064059,0.5558912386706949
1e-05,95,54.4,25,92,12.918204209564115,0,0,0,-4430.3643999983815,0.003880001618199458,0.5521592322729696
1e-05,96,80.66,49,111,13.908429098931338,0,0,0,-4545.253429998601,0.004940001398608729,0.5505598009596588
1e-05,97,75.74,47,112,13.87776639088582,0,0,0,-4616.291399998462,0.005910001537813514,0.561222676381731
1e-05,98,54.95,30,87,11.424863237693483,0,0,0,-4464.231079998652,0.0027500013484313968,0.5608672472009952
1e-05,99,66.22,35,105,14.30285286227891,0,0,0,-4478.244789998585,0.003200001415279985,0.5663763995023992
1e-05,100,71.84,42,117,13.454902452266236,0,0,0,-4270.359509998538,0.007270001462529763,0.5423849298027368
1e-05,101,73.47,37,112,15.251527792322971,0,0,0,-4590.27295999852,0.004160001480158826,0.5587346721165808
1e-05,102,86.46,52,116,14.182679577569253,0,0,0,-4395.398449998479,0.008790001520537771,0.5535809489959126
1e-05,103,42.64,14,75,11.234340212046277,0,0,0,-4342.266639998604,0.0012200013961773948,0.5466500799715657
1e-05,104,87.26,58,122,12.679605672101953,0,0,0,-4399.272379998651,0.0076400013495003805,0.5599786742491558
1e-05,105,57.63,26,86,10.870745144653148,0,0,0,-4481.26807999849,0.003260001510170696,0.5582015283454772
1e-05,106,63.59,27,96,12.98390927263434,0,0,0,-4519.378279998395,0.003950001605517173,0.5590901012973165
1e-05,107,75.36,46,107,11.492188651427544,0,0,0,-4524.254429998567,0.0051200014331698185,0.554291807357384
1e-05,108,69.27,31,111,13.002965046480744,0,0,0,-4388.305759998492,0.0037700015082009486,0.5503820863692909
1e-05,109,80.77,45,113,13.605774509376525,0,0,0,-4421.230559998654,0.00386000134585629,0.5562466678514306
1e-05,110,61.01,41,82,8.541071361369134,0,0,0,-4464.364829998394,0.006390001605723228,0.5539363781766483
1e-05,111,67.75,40,114,13.539110015063768,0,0,0,-4330.301919998612,0.004690001387643861,0.550204371778923
1e-05,112,54.62,26,83,11.775211250758943,0,0,0,-4435.237829998641,0.0027800013585874694,0.5562466678514306
1e-05,113,54.78,24,98,11.53479952144813,0,0,0,-4511.273649998572,0.003380001428013202,0.5629998222854097
1e-05,114,66.29,38,90,10.636066002051699,0,0,0,-4580.2123499986965,0.0036600013036149903,0.5629998222854097
1e-05,115,76.86,57,102,9.44459633864783,0,0,0,-4522.317709998484,0.008030001516090124,0.5590901012973165
1e-05,116,54.8,30,92,12.525973016097392,0,0,0,-4378.29083999851,0.004250001489708666,0.5519815176826017
1e-05,117,79.48,48,120,15.179248993280266,0,0,0,-4372.284009998571,0.005430001428976539,0.5537586635862805
1e-05,118,70.84,35,104,14.605286714063507,0,0,0,-4415.277379998533,0.004050001466566755,0.5562466678514306
1e-05,119,56.21,26,95,12.951675567276999,0,0,0,-4491.285659998474,0.0027900015256818733,0.5574906699840056
1e-05,120,75.34,48,112,13.377757659637881,0,0,0,-4530.28140999851,0.005840001490469149,0.5576683845743735
1e-05,121,57.65,22,97,12.908427479751358,0,0,0,-4574.221839998636,0.0019100013641946134,0.5590901012973165
1e-05,122,64.68,41,99,11.054302329862342,0,0,0,-4347.295269998553,0.0046800014470136375,0.5550026657188555
1e-05,123,59.49,30,84,11.688879330372094,0,0,0,-4487.26677999853,0.003320001469546696,0.5562466678514306
1e-05,124,77.77,44,105,12.77642751319789,0,0,0,-4269.24288999862,0.00400000138051837,0.5482495112848765
1e-05,125,58.88,30,89,11.301575111461235,0,0,0,-4395.25837999858,0.0028900014203827595,0.5532255198151769
1e-05,126,52.35,26,80,11.317574828557575,0,0,0,-4532.288059998528,0.0035400014712649863,0.5640661098276168
1e-05,127,74.2,42,99,13.169662106523463,0,0,0,-4504.311379998484,0.0064400015162391355,0.5567798116225342
1e-05,128,84.99,57,119,13.218543792717865,0,0,0,-4547.235949998608,0.0056100013925970416,0.5587346721165808
1e-05,129,73.44,39,103,12.918451919638049,0,0,0,-4344.295289998527,0.004870001473136654,0.5484272258752444
1e-05,130,76.36,38,117,15.406180577936896,0,0,0,-4379.431529998438,0.0061400015620165505,0.5551803803092233
1e-05,131,56.11,19,87,13.249071665592272,0,0,0,-4421.274919998502,0.0021300014977896353,0.551626088501866
1e-05,132,71.47,37,108,13.532520090507902,0,0,0,-4367.291119998543,0.004660001457523322,0.5484272258752444
1e-05,133,52.48,26,79,10.554127154814841,0,0,0,-4469.29407999853,0.0033000014700519387,0.5512706593211303
1e-05,134,54.69,29,83,11.689905902102035,0,0,0,-4369.238979998607,0.002610001392895356,0.5459392216100942
1e-05,135,62.29,35,82,9.541797524575756,0,0,0,-4461.224479998687,0.003080001313719549,0.5553580948995912
1e-05,136,69.22,38,100,11.39085598188301,0,0,0,-4524.253879998583,0.0037700014163419837,0.5573129553936378
1e-05,137,87.63,64,119,12.179207691799988,0,0,0,-4410.383199998455,0.010980001545249252,0.5535809489959126
1e-05,138,55.71,21,84,11.491992864599247,0,0,0,-4524.305789998436,0.0026400015640319907,0.5601563888395237
1e-05,139,43.01,18,78,13.206434037998298,0,0,0,-4584.2690299985,0.0019800015006694593,0.5663763995023992
1e-05,140,58.82,34,90,10.82993998136647,0,0,0,-4371.287659998477,0.00410000152351131,0.5555358094899592
1e-05,141,71.05,29,104,13.312681923639579,0,0,0,-4368.333679998512,0.0038500014879900846,0.5470055091523014
1e-05,142,72.41,48,107,13.544810814477993,0,0,0,-4463.248849998612,0.005280001388200617,0.5587346721165808
1e-05,143,65.75,38,102,13.001826794723886,0,0,0,-4372.356309998455,0.00592000154483685,0.5537586635862805
1e-05,144,46.04,20,72,11.199035672771116,0,0,0,-4426.259519998537,0.0021700014631278464,0.5573129553936378
1e-05,145,83.95,40,112,14.102747959174481,0,0,0,-4489.2842399985,0.005250001499916834,0.565132397369824
1e-05,146,54.83,32,84,11.697055184960016,0,0,0,-4688.337549998348,0.004220001652356586,0.5704638350808602
1e-05,147,61.26,40,90,10.481049565763918,0,0,0,-4495.222809998724,0.003580001275622635,0.5660209703216634
1e-05,148,50.86,30,91,11.173200078759889,0,0,0,-4533.378309998375,0.004570001625324949,0.5615781055624667
1e-05,149,45.36,20,80,11.46518207443737,0,0,0,-4504.309959998431,0.0028600015693882597,0.5551803803092233
1e-05,150,51.96,23,84,13.361077800836277,0,0,0,-4465.325509998465,0.0032700015344744315,0.5645992535987204
1e-05,151,71.79,44,102,12.128722109109434,0,0,0,-4383.26491999858,0.004530001419880136,0.5491380842367158
1e-05,152,61.41,34,90,11.303180968205366,0,0,0,-4368.343659998534,0.0062200014654081315,0.550204371778923
1e-05,153,62.7,34,92,13.157127346043286,0,0,0,-4533.238289998627,0.003460001373241539,0.5610449617913631
1e-05,154,61.46,33,83,10.437835024563284,0,0,0,-4529.26132999859,0.003040001410226978,0.5578460991647414
1e-05,155,84.15,51,120,12.650197626914766,0,0,0,-4468.321159998523,0.00819000147657789,0.5585569575262129
1e-05,156,57.53,27,87,11.299960176920978,0,0,0,-4459.298439998449,0.0032600015510979574,0.5617558201528345
1e-05,157,95.82,67,131,14.607107858847348,0,0,0,-4411.2240599987,0.005420001300080912,0.5539363781766483
1e-05,158,63.99,36,99,13.727705562110515,0,0,0,-4445.227299998689,0.00372000131119421,0.5610449617913631
1e-05,159,60.22,38,87,10.405364001321628,0,0,0,-4424.394809998488,0.0055800015115892165,0.5640661098276168
1e-05,160,73.35,42,106,13.055554373522403,0,0,0,-4505.283149998473,0.005260001526949054,0.5535809489959126
1e-05,161,79.99,50,109,12.93869777064137,0,0,0,-4486.278749998516,0.0055500014841527445,0.561222676381731
1e-05,162,76.85,41,106,13.694798282559697,0,0,0,-4431.255689998621,0.00547000137885334,0.5582015283454772
1e-05,163,81.29,48,110,10.554899336327184,0,0,0,-4478.2785999985035,0.005680001496330078,0.559800959658788
1e-05,164,67.2,31,98,13.703284277865654,0,0,0,-4500.286639998493,0.003870001506584231,0.5587346721165808
1e-05,165,53.25,31,75,10.084022015049353,0,0,0,-4449.37785999838,0.0042900016205749125,0.5592678158876844
1e-05,166,56.58,30,89,10.745399015392588,0,0,0,-4414.261029998606,0.0030000013939570636,0.5546472365381198
1e-05,167,83.08,44,124,15.35687468204387,0,0,0,-4318.249559998656,0.004210001344290504,0.5466500799715657
1e-05,168,70.37,39,105,12.80519816324605,0,0,0,-4398.348439998439,0.005680001560904202,0.5471832237426693
1e-05,169,67.87,44,97,11.908530555866244,0,0,0,-4509.232029998628,0.0040300013724845485,0.5658432557312956
1e-05,170,59.34,30,99,13.556710515460601,0,0,0,-4493.214839998675,0.0022100013247836614,0.5514483739114981
1e-05,171,61.24,35,87,11.471808924489633,0,0,0,-4408.273359998595,0.0038600014049734455,0.5541140927670162
1e-05,172,63.63,37,91,11.299252187644985,0,0,0,-4394.239189998659,0.003510001341055613,0.5537586635862805
1e-05,173,83.36,47,119,14.359331460760977,0,0,0,-4354.225689998631,0.0044300013687461615,0.5491380842367158
1e-05,174,76.03,48,109,11.560670395785877,0,0,0,-4365.259389998575,0.004720001425084774,0.5484272258752444
1e-05,175,72.77,48,97,11.231077419375222,0,0,0,-4364.227559998697,0.004520001302807941,0.5512706593211303
1e-05,176,57.54,27,101,13.239652563417213,0,0,0,-4496.227549998653,0.0030700013476234744,0.5631775368757775
1e-05,177,66.5,35,106,13.51702630018896,0,0,0,-4500.278929998498,0.004540001502391533,0.5574906699840056
1e-05,178,73.68,50,106,13.526921305308166,0,0,0,-4493.335759998481,0.007130001518817153,0.5592678158876844
1e-05,179,78.43,44,117,15.637298360010915,0,0,0,-4448.22565999868,0.004080001319380244,0.5585569575262129
1e-05,180,62.74,38,105,13.340629670296677,0,0,0,-4519.2634199985605,0.004120001439332555,0.5614003909720988
1e-05,181,75.68,44,116,13.34007496230812,0,0,0,-4457.270599998616,0.004350001384409552,0.5605118180202595
1e-05,182,59.94,35,87,11.96646982196504,0,0,0,-4455.313609998489,0.005550001511437586,0.5605118180202595
1e-05,183,56.85,28,87,12.21668940425351,0,0,0,-4451.228789998667,0.002710001333070977,0.5619335347432024
1e-05,184,83.89,53,114,14.44914876385457,0,0,0,-4400.291119998521,0.006610001479202765,0.5526923760440732
1e-05,185,82.58,45,130,14.727647469979718,0,0,0,-4484.251039998614,0.004940001385875803,0.5578460991647414
1e-05,186,99.3,62,136,13.320285282230259,0,0,0,-4355.260419998644,0.0064200013566733105,0.5544695219477519
1e-05,187,61.96,33,90,12.25391366054127,0,0,0,-4365.364359998474,0.0048100015255840844,0.5498489425981873
1e-05,188,76.68,52,108,13.078134423533044,0,0,0,-4474.224699998642,0.004540001357781875,0.5606895326106274
1e-05,189,60.59,33,95,12.412167417498042,0,0,0,-4495.260689998566,0.005390001434534497,0.56797583081571
1e-05,190,80.36,50,111,12.485607714484706,0,0,0,-4392.251909998614,0.005290001386129006,0.5388306379953794
1e-05,191,48.28,21,76,11.536099860871524,0,0,0,-4458.214419998696,0.001700001304016041,0.5551803803092233
1e-05,192,74.13,50,112,12.108389653459291,0,0,0,-4247.430439998551,0.008800001448435069,0.5438066465256798
1e-05,193,90.64,58,122,14.264305100494731,0,0,0,-4419.224609998706,0.00515000129416876,0.5574906699840056
1e-05,194,56.27,29,79,11.31711535683895,0,0,0,-4473.279379998525,0.003400001474801684,0.5606895326106274
1e-05,195,58.11,32,84,13.035256038912316,0,0,0,-4459.400249998407,0.0053500015928875655,0.5548249511284876
1e-05,196,70.17,40,104,12.525218560967309,0,0,0,-4414.344699998461,0.0060300015393295325,0.5555358094899592
1e-05,197,86.85,50,116,12.3161479367536,0,0,0,-4479.3283499984345,0.006900001565554703,0.5619335347432024
1e-05,198,66.97,37,96,13.244965081116673,0,0,0,-4507.232009998652,0.0029800013480780763,0.5580238137551093
1e-05,199,84.09,48,122,16.33039803556545,0,0,0,-4475.323249998487,0.00630000151340937,0.5578460991647414
0.0001,0,78.83,35,114,14.45064358428371,0,0,0,-4377.450799999549,0.03260000045065681,0.5432735027545762
0.0001,1,80.86,55,116,13.688696066463015,0,0,0,-4589.37239999963,0.09740000036981655,0.5644215390083526
0.0001,2,77.4,49,110,11.689311356961966,0,0,0,-4323.925899999624,0.06570000037663704,0.5443397902967834
0.0001,3,78.46,49,113,13.593689712509992,0,0,0,-4472.9603999995425,0.06370000045717461,0.5573129553936378
0.0001,4,72.03,46,104,11.325594907111943,0,0,0,-4540.5015999996485,0.07900000035169796,0.5661986849120313
0.0001,5,82.02,35,113,13.652091414871203,0,0,0,-4470.4374999995625,0.03320000043731852,0.5566020970321663
0.0001,6,64.05,40,88,11.150224212992311,0,0,0,-4455.89419999957,0.04850000042915781,0.554291807357384
0.0001,7,65.0,41,88,10.882095386459357,0,0,0,-4392.329499999618,0.05780000038248545,0.5523369468633375
0.0001,8,76.12,36,115,15.612354082584728,0,0,0,-4522.832199999645,0.05650000035529956,0.5603341034298915
0.0001,9,76.26,37,118,14.286091137886526,0,0,0,-4273.483199999749,0.05880000025172194,0.5434512173449441
0.0001,10,74.78,42,104,12.300878017442496,0,0,0,-4458.166299999531,0.035800000469862425,0.5525146614537053
0.0001,11,61.51,30,91,12.395559688856329,0,0,0,-4393.334099999607,0.04240000039317238,0.5553580948995912
0.0001,12,82.63,43,122,13.881394022215492,0,0,0,-4439.8239999995585,0.02970000044115295,0.5553580948995912
0.0001,13,66.75,37,101,14.275415930893223,0,0,0,-4400.767499999577,0.038500000422573066,0.5473609383330371
0.0001,14,55.56,26,90,11.837499736008445,0,0,0,-4422.139699999543,0.03100000045651541,0.5512706593211303
0.0001,15,64.02,28,101,13.62496238526918,0,0,0,-4443.570299999583,0.029000000416999683,0.5553580948995912
0.0001,16,59.15,36,84,10.217020113516465,0,0,0,-4319.475299999627,0.0376000003725494,0.5482495112848765
0.0001,17,69.61,40,101,14.372122320659535,0,0,0,-4472.520999999658,0.06500000034247932,0.5496712280078194
0.0001,18,69.04,42,95,12.72,0,0,0,-4370.139899999555,0.04360000044471235,0.552870090634441
0.0001,19,79.13,51,114,12.238182054537349,0,0,0,-4383.08469999961,0.07140000038998551,0.5512706593211303
0.0001,20,61.98,40,89,10.386510482351616,0,0,0,-4584.6156999995765,0.04200000042328611,0.5647769681890883
0.0001,21,72.39,33,117,15.333554708546874,0,0,0,-4474.656199999514,0.035300000486131466,0.5592678158876844
0.0001,22,68.62,31,99,11.910314857299113,0,0,0,-4397.838799999555,0.036700000445307523,0.5583792429358451
0.0001,23,57.83,31,89,11.896264119462042,0,0,0,-4519.018699999552,0.025800000447816274,0.5637106806468811
0.0001,24,57.77,27,90,11.777822379370475,0,0,0,-4616.477999999564,0.038400000436013215,0.5629998222854097
0.0001,25,89.72,40,135,15.599410245262476,0,0,0,-4506.908699999567,0.05070000043269829,0.5548249511284876
0.0001,26,62.02,35,85,10.411512858369816,0,0,0,-4515.223099999634,0.045400000366498716,0.5551803803092233
0.0001,27,54.28,27,87,11.938241076473535,0,0,0,-4581.599399999531,0.027900000469344377,0.5674426870446063
0.0001,28,88.83,41,130,15.95058306144324,0,0,0,-4438.688599999597,0.045400000403788,0.5505598009596588
0.0001,29,76.15,48,112,14.470228056253985,0,0,0,-4471.500699999519,0.05180000048039801,0.5535809489959126
0.0001,30,53.23,28,77,9.488788120724374,0,0,0,-4432.539699999697,0.04620000030263327,0.5571352408032699
0.0001,31,51.72,17,74,11.647385972826694,0,0,0,-4424.9902999997075,0.038800000292212644,0.5514483739114981
0.0001,32,82.01,56,113,12.22006137464129,0,0,0,-4454.555199999527,0.061100000472833926,0.5582015283454772
0.0001,33,66.31,40,97,12.262703617065856,0,0,0,-4507.87789999959,0.04550000040944724,0.5580238137551093
0.0001,34,75.1,39,109,13.392161886715677,0,0,0,-4413.752099999507,0.04830000049332739,0.5576683845743735
0.0001,35,64.98,35,96,11.574955723457434,0,0,0,-4574.539999999649,0.0524000003515539,0.5699306913097565
0.0001,36,61.88,37,99,13.191876288079722,0,0,0,-4516.5061999996215,0.03530000037881109,0.5617558201528345
0.0001,37,51.04,24,77,10.930617548885333,0,0,0,-4418.498799999538,0.02290000046195928,0.5553580948995912
0.0001,38,63.19,22,108,15.178731831085232,0,0,0,-4485.683099999591,0.022800000409006316,0.559800959658788
0.0001,39,50.32,30,74,10.635675813036048,0,0,0,-4304.702599999606,0.032800000393763185,0.550204371778923
0.0001,40,74.17,31,131,16.151195002228164,0,0,0,-4270.552299999714,0.05060000028606737,0.5425626443931046
0.0001,41,89.55,50,119,13.532460973525845,0,0,0,-4465.280899999662,0.06510000033722463,0.5546472365381198
0.0001,42,58.51,31,89,11.835113011712224,0,0,0,-4453.618499999485,0.03550000051563984,0.5576683845743735
0.0001,43,91.38,65,125,13.466090746760916,0,0,0,-4407.107099999622,0.082000000377775,0.5526923760440732
0.0001,44,57.51,24,104,14.095740491368307,0,0,0,-4304.1397999995725,0.020500000427091436,0.5443397902967834
0.0001,45,82.22,43,118,14.097219584017267,0,0,0,-4345.205199999611,0.061500000389060006,0.5446952194775191
0.0001,46,77.37,51,108,11.78359452798678,0,0,0,-4382.702199999579,0.05950000042139436,0.5510929447307624
0.0001,47,80.68,50,114,14.646419357645062,0,0,0,-4553.095099999606,0.08700000039425504,0.5715301226230673
0.0001,48,65.42,40,92,11.58894300615893,0,0,0,-4365.256799999482,0.037700000518270826,0.5432735027545762
0.0001,49,87.17,56,113,12.289064244278325,0,0,0,-4319.152099999547,0.05190000045240595,0.5493157988270837
0.0001,50,62.82,36,91,13.091508698389198,0,0,0,-4410.370799999518,0.03390000048239017,0.5510929447307624
0.0001,51,76.07,53,106,12.713972628568934,0,0,0,-4494.1139999996185,0.06410000038158614,0.5603341034298915
