alpha,instance_id,read_idx,hd,energy,delta_energy,is_target
0.003,6,44,453,-4429.9400000000105,42.11299999998937,0
0.003,6,45,443,-4429.934000000008,42.1189999999915,0
0.003,6,46,463,-4429.789999999988,42.26300000001174,0
0.003,6,47,467,-4429.700000000013,42.35299999998733,0
0.003,6,48,442,-4429.675000000011,42.37799999998879,0
0.003,6,49,469,-4429.523000000003,42.52999999999702,0
0.003,6,50,440,-4429.503999999997,42.54900000000271,0
0.003,6,51,474,-4429.460000000028,42.59299999997165,0
0.003,6,52,441,-4429.423000000015,42.62999999998465,0
0.003,6,53,483,-4429.346000000005,42.70699999999488,0
0.003,6,54,463,-4428.862000000012,43.19099999998798,0
0.003,6,55,464,-4428.792999999998,43.26000000000204,0
0.003,6,56,488,-4428.286000000007,43.76699999999255,0
0.003,6,57,444,-4428.215999999997,43.83700000000317,0
0.003,6,58,445,-4428.189000000002,43.86399999999776,0
0.003,6,59,479,-4428.177999999997,43.87500000000273,0
0.003,6,60,452,-4428.000000000023,44.052999999977146,0
0.003,6,61,458,-4427.976000000015,44.076999999984764,0
0.003,6,62,463,-4427.969999999995,44.083000000005086,0
0.003,6,63,431,-4427.914999999991,44.138000000009015,0
0.003,6,64,472,-4427.705999999993,44.34700000000703,0
0.003,6,65,434,-4427.687000000011,44.36599999998907,0
0.003,6,66,445,-4427.434999999993,44.61800000000676,0
0.003,6,67,478,-4427.406000000022,44.64699999997811,0
0.003,6,68,444,-4427.303000000011,44.749999999989086,0
0.003,6,69,458,-4427.20399999999,44.849000000010165,0
0.003,6,70,531,-4426.930000000014,45.12299999998595,0
0.003,6,71,464,-4426.82300000001,45.22999999998956,0
0.003,6,72,432,-4426.822000000009,45.23099999999067,0
0.003,6,73,439,-4426.615000000011,45.43799999998919,0
0.003,6,74,487,-4426.048999999998,46.004000000001724,0
0.003,6,75,489,-4425.917000000001,46.1359999999986,0
0.003,6,76,444,-4425.440999999988,46.6120000000119,0
0.003,6,77,445,-4425.180000000028,46.87299999997231,0
0.003,6,78,452,-4425.017999999992,47.03500000000804,0
0.003,6,79,443,-4424.942999999982,47.11000000001786,0
0.003,6,80,470,-4424.7029999999995,47.350000000000364,0
0.003,6,81,448,-4423.994000000007,48.05899999999292,0
0.003,6,82,466,-4423.712000000005,48.34099999999489,0
0.003,6,83,476,-4423.394000000007,48.658999999993284,0
0.003,6,84,483,-4423.346000000002,48.706999999997606,0
0.003,6,85,445,-4422.913000000013,49.139999999986685,0
0.003,6,86,474,-4422.583000000018,49.469999999982065,0
0.003,6,87,466,-4422.565000000012,49.48799999998755,0
0.003,6,88,493,-4422.2980000000125,49.754999999987376,0
0.003,6,89,499,-4420.905000000014,51.147999999985586,0
0.003,6,90,485,-4420.193000000018,51.85999999998148,0
0.003,6,91,498,-4420.1810000000005,51.87199999999939,0
0.003,6,92,479,-4420.163000000004,51.88999999999578,0
0.003,6,93,463,-4419.750999999997,52.30200000000332,0
0.003,6,94,464,-4419.663999999992,52.38900000000831,0
0.003,6,95,434,-4419.573000000018,52.47999999998228,0
0.003,6,96,459,-4418.823000000001,53.229999999998654,0
0.003,6,97,457,-4418.039000000002,54.013999999998305,0
0.003,6,98,443,-4413.432000000002,58.620999999998276,0
0.003,6,99,480,-4412.484000000004,59.56899999999587,0
0.005,6,0,394,-4490.035000000537,28.719999999462743,0
0.005,6,1,385,-4487.955000000546,30.799999999454485,0
0.005,6,2,420,-4486.935000000527,31.81999999947311,0
0.005,6,3,360,-4486.560000000552,32.194999999448555,0
0.005,6,4,410,-4486.510000000539,32.24499999946147,0
0.005,6,5,385,-4485.420000000531,33.33499999946889,0
0.005,6,6,415,-4485.06000000053,33.69499999947038,0
0.005,6,7,408,-4484.725000000541,34.029999999459505,0
0.005,6,8,391,-4483.680000000536,35.074999999464126,0
0.005,6,9,411,-4483.615000000537,35.139999999462816,0
0.005,6,10,410,-4483.560000000542,35.19499999945856,0
0.005,6,11,431,-4483.545000000515,35.20999999948526,0
0.005,6,12,377,-4483.035000000531,35.71999999946911,0
0.005,6,13,388,-4482.890000000528,35.864999999472275,0
0.005,6,14,440,-4482.855000000519,35.899999999481224,0
0.005,6,15,362,-4482.825000000551,35.92999999944914,0
0.005,6,16,430,-4482.790000000522,35.964999999478096,0
0.005,6,17,393,-4482.785000000541,35.969999999459105,0
0.005,6,18,358,-4482.765000000538,35.98999999946227,0
0.005,6,19,381,-4482.745000000548,36.00999999945179,0
0.005,6,20,399,-4482.695000000542,36.05999999945834,0
0.005,6,21,420,-4482.195000000539,36.55999999946107,0
0.005,6,22,426,-4481.765000000523,36.98999999947682,0
0.005,6,23,408,-4481.660000000536,37.09499999946456,0
0.005,6,24,401,-4481.555000000531,37.19999999946867,0
0.005,6,25,417,-4481.405000000533,37.3499999994674,0
0.005,6,26,388,-4481.345000000534,37.40999999946598,0
0.005,6,27,378,-4481.120000000536,37.634999999464526,0
0.005,6,28,397,-4480.875000000535,37.879999999465326,0
0.005,6,29,386,-4480.695000000543,38.05999999945743,0
0.005,6,30,422,-4480.305000000528,38.44999999947231,0
0.005,6,31,371,-4480.035000000545,38.71999999945547,0
0.005,6,32,408,-4479.7250000005315,39.0299999994686,0
0.005,6,33,377,-4479.695000000549,39.059999999451065,0
0.005,6,34,409,-4479.390000000528,39.364999999472275,0
0.005,6,35,432,-4479.150000000517,39.60499999948297,0
0.005,6,36,375,-4479.000000000544,39.75499999945623,0
0.005,6,37,378,-4478.955000000543,39.799999999457214,0
0.005,6,38,406,-4478.95000000053,39.804999999470056,0
0.005,6,39,400,-4478.880000000545,39.87499999945521,0
0.005,6,40,360,-4478.830000000559,39.92499999944084,0
0.005,6,41,418,-4478.82500000052,39.92999999948006,0
0.005,6,42,382,-4478.80000000055,39.95499999944968,0
0.005,6,43,377,-4478.695000000542,40.05999999945834,0
0.005,6,44,419,-4478.685000000517,40.069999999483116,0
0.005,6,45,406,-4478.670000000543,40.08499999945707,0
0.005,6,46,395,-4478.3350000005385,40.41999999946165,0
0.005,6,47,395,-4478.32000000053,40.434999999470165,0
0.005,6,48,390,-4478.060000000547,40.6949999994531,0
0.005,6,49,354,-4477.91500000054,40.839999999459906,0
0.005,6,50,399,-4477.785000000532,40.9699999994682,0
0.005,6,51,415,-4477.770000000523,40.98499999947671,0
0.005,6,52,429,-4477.745000000536,41.009999999464526,0
0.005,6,53,392,-4477.735000000532,41.01999999946838,0
0.005,6,54,391,-4477.420000000544,41.33499999945616,0
0.005,6,55,406,-4477.390000000536,41.36499999946409,0
0.005,6,56,440,-4477.195000000525,41.55999999947471,0
0.005,6,57,391,-4477.170000000545,41.58499999945525,0
0.005,6,58,397,-4477.115000000532,41.63999999946827,0
0.005,6,59,423,-4477.080000000534,41.67499999946631,0
0.005,6,60,389,-4476.855000000522,41.899999999478496,0
0.005,6,61,380,-4476.685000000537,42.06999999946311,0
0.005,6,62,427,-4476.605000000527,42.14999999947304,0
0.005,6,63,409,-4476.495000000525,42.25999999947544,0
0.005,6,64,399,-4476.4400000005335,42.314999999466636,0
0.005,6,65,409,-4476.10000000053,42.65499999947042,0
0.005,6,66,465,-4475.8400000005,42.91499999949974,0
0.005,6,67,431,-4475.640000000534,43.11499999946591,0
0.005,6,68,413,-4475.555000000527,43.19999999947322,0
0.005,6,69,430,-4475.315000000526,43.43999999947391,0
0.005,6,70,383,-4475.280000000549,43.47499999945103,0
0.005,6,71,397,-4475.140000000547,43.614999999453175,0
0.005,6,72,366,-4475.1000000005415,43.654999999458596,0
0.005,6,73,420,-4475.01000000053,43.744999999469655,0
0.005,6,74,414,-4474.720000000529,44.03499999947144,0
0.005,6,75,416,-4474.51500000053,44.239999999470456,0
0.005,6,76,427,-4474.445000000529,44.309999999471074,0
0.005,6,77,424,-4474.415000000528,44.33999999947173,0
0.005,6,78,411,-4474.100000000529,44.65499999947133,0
0.005,6,79,427,-4473.92000000053,44.8349999994698,0
0.005,6,80,407,-4473.865000000527,44.88999999947282,0
0.005,6,81,442,-4473.85000000052,44.904999999480424,0
0.005,6,82,441,-4473.515000000523,45.23999999947682,0
0.005,6,83,392,-4473.285000000535,45.46999999946547,0
0.005,6,84,408,-4473.200000000531,45.554999999469146,0
0.005,6,85,415,-4473.18500000053,45.56999999947038,0
0.005,6,86,368,-4473.0550000005405,45.69999999945958,0
0.005,6,87,416,-4472.850000000523,45.904999999476786,0
0.005,6,88,439,-4472.735000000519,46.019999999481115,0
0.005,6,89,420,-4472.16500000053,46.58999999946991,0
0.005,6,90,404,-4472.1350000005195,46.61999999948057,0
0.005,6,91,414,-4471.900000000522,46.85499999947842,0
0.005,6,92,421,-4471.785000000534,46.96999999946638,0
0.005,6,93,418,-4471.775000000526,46.979999999473876,0
0.005,6,94,404,-4471.58500000054,47.16999999945983,0
0.005,6,95,449,-4471.525000000515,47.22999999948479,0
0.005,6,96,410,-4471.380000000544,47.37499999945612,0
0.005,6,97,405,-4470.4750000005415,48.279999999458596,0
0.005,6,98,373,-4470.220000000542,48.534999999457796,0
0.005,6,99,428,-4464.640000000537,54.11499999946318,0
0.01,6,0,239,-4602.710000000546,32.799999999454485,0
0.01,6,1,291,-4602.020000000527,33.489999999473184,0
0.01,6,2,299,-4601.720000000514,33.7899999994861,0
0.01,6,3,261,-4598.880000000534,36.629999999466236,0
0.01,6,4,285,-4597.670000000517,37.83999999948355,0
0.01,6,5,317,-4596.780000000525,38.729999999474785,0
0.01,6,6,307,-4596.6300000005185,38.8799999994817,0
0.01,6,7,303,-4595.900000000531,39.60999999946944,0
0.01,6,8,295,-4595.66000000052,39.84999999948013,0
0.01,6,9,298,-4594.150000000522,41.35999999947853,0
0.01,6,10,295,-4594.090000000521,41.41999999947893,0
0.01,6,11,296,-4593.940000000523,41.56999999947766,0
0.01,6,12,309,-4593.9100000005,41.59999999950014,0
0.01,6,13,300,-4593.780000000515,41.72999999948479,0
0.01,6,14,307,-4593.710000000519,41.79999999948086,0
0.01,6,15,305,-4593.280000000516,42.22999999948388,0
0.01,6,16,295,-4593.240000000517,42.269999999482934,0
0.01,6,17,307,-4592.750000000499,42.759999999500906,0
0.01,6,18,301,-4592.630000000535,42.879999999465326,0
0.01,6,19,272,-4592.3900000005115,43.119999999488755,0
0.01,6,20,307,-4592.350000000512,43.15999999948781,0
0.01,6,21,311,-4592.100000000535,43.40999999946507,0
0.01,6,22,293,-4592.080000000526,43.4299999994746,0
0.01,6,23,310,-4591.890000000523,43.61999999947693,0
0.01,6,24,320,-4591.820000000508,43.6899999994921,0
0.01,6,25,334,-4591.650000000521,43.85999999947944,0
0.01,6,26,295,-4591.560000000525,43.94999999947504,0
0.01,6,27,311,-4591.450000000518,44.05999999948199,0
0.01,6,28,336,-4591.430000000523,44.07999999947697,0
0.01,6,29,303,-4591.240000000521,44.269999999479296,0
0.01,6,30,323,-4591.2300000005025,44.279999999497704,0
0.01,6,31,327,-4591.040000000498,44.46999999950185,0
0.01,6,32,280,-4591.010000000511,44.499999999488864,0
0.01,6,33,305,-4590.76000000053,44.749999999469765,0
0.01,6,34,309,-4590.7500000005,44.759999999499996,0
0.01,6,35,322,-4590.6600000005155,44.84999999948468,0
0.01,6,36,289,-4590.650000000532,44.85999999946853,0
0.01,6,37,305,-4590.520000000538,44.98999999946227,0
0.01,6,38,336,-4590.480000000522,45.029999999478605,0
0.01,6,39,314,-4590.440000000517,45.069999999483116,0
0.01,6,40,321,-4590.350000000511,45.15999999948963,0
0.01,6,41,335,-4590.040000000495,45.46999999950549,0
0.01,6,42,300,-4589.860000000516,45.64999999948395,0
0.01,6,43,274,-4589.850000000532,45.6599999994678,0
0.01,6,44,303,-4589.510000000527,45.9999999994734,0
0.01,6,45,322,-4589.480000000511,46.02999999948952,0
0.01,6,46,324,-4589.2600000005095,46.24999999949068,0
0.01,6,47,321,-4589.1300000005085,46.3799999994917,0
0.01,6,48,302,-4589.070000000509,46.43999999949119,0
0.01,6,49,338,-4589.040000000511,46.46999999948912,0
0.01,6,50,312,-4588.800000000528,46.70999999947253,0
0.01,6,51,322,-4588.600000000505,46.909999999495085,0
0.01,6,52,297,-4588.3800000005285,47.12999999947169,0
0.01,6,53,289,-4588.300000000526,47.20999999947435,0
0.01,6,54,330,-4588.290000000504,47.219999999496395,0
0.01,6,55,317,-4588.270000000498,47.23999999950229,0
0.01,6,56,294,-4588.140000000526,47.3699999994742,0
0.01,6,57,318,-4587.970000000528,47.53999999947246,0
0.01,6,58,301,-4587.870000000514,47.63999999948646,0
0.01,6,59,301,-4587.610000000522,47.899999999478496,0
0.01,6,60,325,-4587.600000000518,47.90999999948235,0
0.01,6,61,295,-4587.420000000532,48.08999999946809,0
0.01,6,62,315,-4587.300000000504,48.209999999496176,0
0.01,6,63,311,-4587.140000000504,48.36999999949603,0
0.01,6,64,329,-4587.110000000514,48.39999999948577,0
0.01,6,65,307,-4586.9800000005225,48.529999999477695,0
0.01,6,66,307,-4586.030000000514,49.47999999948661,0
0.01,6,67,327,-4585.620000000498,49.889999999501924,0
0.01,6,68,325,-4585.420000000495,50.08999999950538,0
0.01,6,69,298,-4585.270000000527,50.239999999473184,0
0.01,6,70,319,-4584.830000000506,50.67999999949461,0
0.01,6,71,325,-4584.650000000517,50.85999999948308,0
0.01,6,72,322,-4584.620000000493,50.88999999950738,0
0.01,6,73,344,-4584.610000000503,50.899999999497595,0
0.01,6,74,302,-4584.530000000514,50.97999999948661,0
0.01,6,75,337,-4584.480000000506,51.029999999494066,0
0.01,6,76,315,-4584.4800000005025,51.029999999497704,0
0.01,6,77,317,-4584.480000000504,51.029999999495885,0
0.01,6,78,322,-4584.470000000506,51.039999999494285,0
0.01,6,79,303,-4584.290000000522,51.219999999478205,0
0.01,6,80,323,-4584.220000000512,51.28999999948792,0
0.01,6,81,317,-4584.110000000527,51.39999999947304,0
0.01,6,82,347,-4584.080000000507,51.42999999949279,0
0.01,6,83,315,-4584.00000000052,51.50999999947999,0
0.01,6,84,321,-4583.990000000513,51.51999999948748,0
0.01,6,85,283,-4583.940000000522,51.56999999947857,0
0.01,6,86,345,-4583.590000000499,51.91999999950167,0
0.01,6,87,308,-4583.400000000508,52.109999999492175,0
0.01,6,88,317,-4583.280000000523,52.22999999947751,0
0.01,6,89,347,-4583.1900000005035,52.31999999949676,0
0.01,6,90,314,-4581.600000000519,53.90999999948144,0
0.01,6,91,340,-4581.440000000497,54.069999999503125,0
0.01,6,92,335,-4581.270000000514,54.23999999948592,0
0.01,6,93,343,-4580.360000000501,55.149999999499414,0
0.01,6,94,352,-4579.870000000498,55.639999999501924,0
0.01,6,95,336,-4579.440000000508,56.06999999949221,0
0.01,6,96,309,-4579.060000000525,56.44999999947504,0
0.01,6,97,340,-4578.390000000521,57.11999999947966,0
0.01,6,98,325,-4578.150000000514,57.35999999948581,0
0.01,6,99,328,-4575.490000000521,60.019999999479296,0
0.02,6,0,175,-4831.900000000503,37.11999999949785,0
0.02,6,1,161,-4831.240000000504,37.779999999496795,0
0.02,6,2,176,-4829.980000000499,39.03999999950156,0
0.02,6,3,180,-4827.8600000005,41.15999999950054,0
0.02,6,4,177,-4826.960000000499,42.05999999950109,0
0.02,6,5,176,-4826.72000000049,42.299999999510874,0
0.02,6,6,190,-4826.100000000496,42.9199999995044,0
0.02,6,7,167,-4826.080000000498,42.939999999502106,0
0.02,6,8,181,-4825.640000000475,43.37999999952535,0
0.02,6,9,175,-4825.480000000492,43.53999999950884,0
0.02,6,10,181,-4825.020000000484,43.99999999951615,0
0.02,6,11,203,-4824.920000000487,44.099999999513784,0
0.02,6,12,193,-4824.920000000487,44.099999999513784,0
0.02,6,13,176,-4824.6800000005105,44.33999999948992,0
0.02,6,14,172,-4824.6600000004955,44.35999999950491,0
0.02,6,15,178,-4824.160000000479,44.85999999952128,0
0.02,6,16,194,-4823.8000000004795,45.21999999952095,0
0.02,6,17,187,-4823.600000000504,45.41999999949621,0
0.02,6,18,192,-4823.440000000481,45.579999999519714,0
0.02,6,19,180,-4823.400000000483,45.61999999951786,0
0.02,6,20,188,-4823.260000000498,45.759999999502725,0
0.02,6,21,187,-4823.140000000489,45.87999999951171,0
0.02,6,22,182,-4822.8200000004945,46.19999999950596,0
0.02,6,23,176,-4822.8000000004695,46.219999999530955,0
0.02,6,24,203,-4822.600000000497,46.41999999950349,0
0.02,6,25,169,-4822.520000000498,46.499999999502506,0
0.02,6,26,199,-4822.52000000049,46.49999999951069,0
0.02,6,27,183,-4822.080000000488,46.93999999951211,0
0.02,6,28,185,-4821.780000000493,47.239999999507745,0
0.02,6,29,222,-4821.720000000478,47.2999999995227,0
0.02,6,30,192,-4821.260000000494,47.75999999950636,0
0.02,6,31,186,-4821.220000000482,47.79999999951815,0
0.02,6,32,201,-4820.840000000477,48.179999999523716,0
0.02,6,33,182,-4820.800000000485,48.219999999515494,0
0.02,6,34,188,-4820.800000000481,48.21999999951913,0
0.02,6,35,198,-4820.540000000489,48.479999999511165,0
0.02,6,36,192,-4820.540000000471,48.479999999529355,0
0.02,6,37,180,-4820.520000000505,48.49999999949523,0
0.02,6,38,182,-4820.200000000485,48.81999999951586,0
0.02,6,39,203,-4820.1400000004705,48.8799999995299,0
0.02,6,40,187,-4820.1000000005015,48.91999999949894,0
0.02,6,41,202,-4820.040000000487,48.979999999512984,0
0.02,6,42,198,-4819.880000000476,49.13999999952466,0
0.02,6,43,192,-4819.760000000464,49.259999999536376,0
0.02,6,44,200,-4819.740000000485,49.279999999514985,0
0.02,6,45,174,-4819.600000000511,49.419999999489846,0
0.02,6,46,210,-4819.580000000475,49.43999999952575,0
0.02,6,47,201,-4819.560000000492,49.459999999508,0
0.02,6,48,197,-4819.440000000487,49.57999999951335,0
0.02,6,49,202,-4819.300000000487,49.719999999513675,0
0.02,6,50,185,-4818.9800000004825,50.03999999951793,0
0.02,6,51,192,-4818.900000000488,50.1199999995124,0
0.02,6,52,198,-4818.84000000049,50.17999999951007,0
0.02,6,53,193,-4818.780000000481,50.23999999951957,0
0.02,6,54,192,-4818.760000000477,50.25999999952364,0
0.02,6,55,195,-4818.7200000004905,50.299999999509964,0
0.02,6,56,189,-4818.620000000485,50.399999999515785,0
0.02,6,57,204,-4818.600000000468,50.41999999953259,0
0.02,6,58,215,-4818.44000000048,50.57999999952062,0
0.02,6,59,214,-4817.9200000004785,51.09999999952197,0
0.02,6,60,218,-4817.800000000474,51.21999999952641,0
0.02,6,61,204,-4817.580000000498,51.439999999502106,0
0.02,6,62,201,-4817.560000000498,51.45999999950254,0
0.02,6,63,198,-4817.520000000489,51.4999999995116,0
0.02,6,64,214,-4817.460000000464,51.55999999953656,0
0.02,6,65,198,-4817.440000000481,51.579999999519714,0
0.02,6,66,229,-4817.380000000483,51.639999999517386,0
0.02,6,67,207,-4817.340000000474,51.679999999526444,0
0.02,6,68,206,-4817.100000000498,51.91999999950258,0
0.02,6,69,204,-4817.100000000462,51.91999999953805,0
0.02,6,70,225,-4817.080000000481,51.93999999951939,0
0.02,6,71,197,-4816.840000000483,52.17999999951735,0
0.02,6,72,197,-4816.800000000485,52.219999999515494,0
0.02,6,73,219,-4816.700000000485,52.31999999951586,0
0.02,6,74,192,-4816.66000000048,52.35999999952037,0
0.02,6,75,197,-4816.540000000489,52.479999999511165,0
0.02,6,76,192,-4816.460000000483,52.55999999951746,0
0.02,6,77,213,-4816.440000000481,52.579999999519714,0
0.02,6,78,189,-4816.220000000491,52.799999999509055,0
0.02,6,79,207,-4816.160000000472,52.859999999528554,0
0.02,6,80,184,-4815.860000000483,53.15999999951782,0
0.02,6,81,218,-4815.6000000004815,53.41999999951895,0
0.02,6,82,202,-4815.560000000491,53.45999999950982,0
0.02,6,83,206,-4815.540000000494,53.47999999950662,0
0.02,6,84,192,-4815.480000000478,53.53999999952248,0
0.02,6,85,209,-4814.940000000491,54.07999999950971,0
0.02,6,86,212,-4814.520000000489,54.4999999995116,0
0.02,6,87,216,-4813.32000000047,55.69999999953052,0
0.02,6,88,203,-4813.300000000472,55.71999999952823,0
0.02,6,89,207,-4812.6200000004765,56.39999999952397,0
0.02,6,90,203,-4812.400000000484,56.61999999951604,0
0.02,6,91,215,-4812.320000000471,56.69999999952961,0
0.02,6,92,186,-4811.9800000004625,57.03999999953794,0
0.02,6,93,201,-4811.280000000481,57.73999999951957,0
0.02,6,94,223,-4811.040000000466,57.97999999953481,0
0.02,6,95,223,-4810.700000000479,58.319999999521315,0
0.02,6,96,225,-4810.24000000048,58.77999999952044,0
0.02,6,97,222,-4808.500000000473,60.5199999995275,0
0.02,6,98,225,-4808.260000000491,60.75999999950909,0
0.02,6,99,238,-4799.600000000474,69.41999999952623,0
0.0,7,0,479,-4339.0,11.0,0
0.0,7,1,540,-4336.0,14.0,0
0.0,7,2,506,-4336.0,14.0,0
0.0,7,3,526,-4335.0,15.0,0
0.0,7,4,515,-4335.0,15.0,0
0.0,7,5,472,-4335.0,15.0,0
0.0,7,6,547,-4335.0,15.0,0
0.0,7,7,484,-4334.0,16.0,0
0.0,7,8,504,-4334.0,16.0,0
0.0,7,9,545,-4333.0,17.0,0
0.0,7,10,575,-4333.0,17.0,0
0.0,7,11,516,-4333.0,17.0,0
0.0,7,12,527,-4333.0,17.0,0
0.0,7,13,522,-4332.0,18.0,0
0.0,7,14,526,-4332.0,18.0,0
0.0,7,15,540,-4332.0,18.0,0
0.0,7,16,479,-4331.0,19.0,0
0.0,7,17,519,-4331.0,19.0,0
0.0,7,18,536,-4331.0,19.0,0
0.0,7,19,521,-4331.0,19.0,0
0.0,7,20,521,-4331.0,19.0,0
0.0,7,21,505,-4331.0,19.0,0
0.0,7,22,512,-4331.0,19.0,0
0.0,7,23,546,-4330.0,20.0,0
0.0,7,24,525,-4330.0,20.0,0
0.0,7,25,516,-4330.0,20.0,0
0.0,7,26,503,-4330.0,20.0,0
0.0,7,27,502,-4330.0,20.0,0
0.0,7,28,509,-4330.0,20.0,0
0.0,7,29,486,-4329.0,21.0,0
0.0,7,30,551,-4329.0,21.0,0
0.0,7,31,554,-4329.0,21.0,0
0.0,7,32,540,-4329.0,21.0,0
0.0,7,33,514,-4329.0,21.0,0
0.0,7,34,508,-4329.0,21.0,0
0.0,7,35,508,-4329.0,21.0,0
0.0,7,36,508,-4329.0,21.0,0
0.0,7,37,521,-4328.0,22.0,0
0.0,7,38,535,-4328.0,22.0,0
0.0,7,39,587,-4328.0,22.0,0
0.0,7,40,470,-4328.0,22.0,0
0.0,7,41,493,-4328.0,22.0,0
0.0,7,42,544,-4328.0,22.0,0
0.0,7,43,499,-4328.0,22.0,0
0.0,7,44,535,-4328.0,22.0,0
0.0,7,45,540,-4328.0,22.0,0
0.0,7,46,527,-4328.0,22.0,0
0.0,7,47,549,-4327.0,23.0,0
0.0,7,48,518,-4327.0,23.0,0
0.0,7,49,521,-4327.0,23.0,0
0.0,7,50,543,-4327.0,23.0,0
0.0,7,51,546,-4327.0,23.0,0
0.0,7,52,515,-4327.0,23.0,0
0.0,7,53,498,-4327.0,23.0,0
0.0,7,54,550,-4327.0,23.0,0
0.0,7,55,516,-4327.0,23.0,0
0.0,7,56,525,-4327.0,23.0,0
0.0,7,57,552,-4327.0,23.0,0
0.0,7,58,548,-4327.0,23.0,0
0.0,7,59,529,-4326.0,24.0,0
0.0,7,60,499,-4326.0,24.0,0
0.0,7,61,533,-4326.0,24.0,0
0.0,7,62,481,-4326.0,24.0,0
0.0,7,63,538,-4326.0,24.0,0
0.0,7,64,511,-4326.0,24.0,0
0.0,7,65,483,-4326.0,24.0,0
0.0,7,66,535,-4325.0,25.0,0
0.0,7,67,525,-4325.0,25.0,0
0.0,7,68,512,-4325.0,25.0,0
0.0,7,69,568,-4325.0,25.0,0
0.0,7,70,527,-4325.0,25.0,0
0.0,7,71,572,-4325.0,25.0,0
0.0,7,72,564,-4324.0,26.0,0
0.0,7,73,541,-4324.0,26.0,0
0.0,7,74,549,-4324.0,26.0,0
0.0,7,75,525,-4324.0,26.0,0
0.0,7,76,545,-4324.0,26.0,0
0.0,7,77,536,-4324.0,26.0,0
0.0,7,78,516,-4324.0,26.0,0
0.0,7,79,540,-4324.0,26.0,0
0.0,7,80,540,-4324.0,26.0,0
0.0,7,81,517,-4324.0,26.0,0
0.0,7,82,503,-4323.0,27.0,0
0.0,7,83,561,-4323.0,27.0,0
0.0,7,84,546,-4323.0,27.0,0
0.0,7,85,534,-4323.0,27.0,0
0.0,7,86,516,-4323.0,27.0,0
0.0,7,87,527,-4323.0,27.0,0
0.0,7,88,560,-4323.0,27.0,0
0.0,7,89,499,-4322.0,28.0,0
0.0,7,90,530,-4322.0,28.0,0
0.0,7,91,528,-4322.0,28.0,0
0.0,7,92,550,-4322.0,28.0,0
0.0,7,93,552,-4321.0,29.0,0
0.0,7,94,584,-4320.0,30.0,0
0.0,7,95,509,-4319.0,31.0,0
0.0,7,96,559,-4316.0,34.0,0
0.0,7,97,561,-4315.0,35.0,0
0.0,7,98,548,-4314.0,36.0,0
0.0,7,99,536,-4311.0,39.0,0
0.001,7,0,439,-4370.236000000308,11.927999999691565,0
0.001,7,1,452,-4369.065000000306,13.09899999969366,0
0.001,7,2,464,-4368.006000000302,14.157999999697495,0
0.001,7,3,464,-4367.86400000031,14.299999999690044,0
0.001,7,4,493,-4367.530000000292,14.633999999708067,0
0.001,7,5,448,-4367.177000000307,14.98699999969267,0
0.001,7,6,472,-4366.975000000307,15.188999999692896,0
0.001,7,7,464,-4366.951000000298,15.212999999701424,0
0.001,7,8,418,-4366.53200000031,15.63199999968947,0
0.001,7,9,466,-4365.931000000294,16.2329999997055,0
0.001,7,10,474,-4365.714000000278,16.449999999721513,0
0.001,7,11,504,-4365.437000000293,16.726999999707004,0
0.001,7,12,449,-4365.110000000299,17.053999999700864,0
0.001,7,13,462,-4364.949000000299,17.21499999970092,0
0.001,7,14,463,-4364.886000000304,17.277999999695567,0
0.001,7,15,482,-4364.633000000298,17.530999999701635,0
0.001,7,16,496,-4364.616000000282,17.54799999971783,0
0.001,7,17,524,-4364.2360000003,17.92799999969975,0
0.001,7,18,488,-4363.740000000287,18.423999999712578,0
0.001,7,19,476,-4363.662000000307,18.501999999693,0
0.001,7,20,510,-4363.419000000307,18.74499999969248,0
0.001,7,21,464,-4362.880000000288,19.28399999971134,0
0.001,7,22,471,-4362.874000000305,19.289999999694373,0
0.001,7,23,472,-4362.810000000289,19.35399999971105,0
0.001,7,24,477,-4362.794000000303,19.36999999969703,0
0.001,7,25,487,-4362.676000000301,19.48799999969833,0
0.001,7,26,488,-4362.601000000302,19.56299999969815,0
0.001,7,27,483,-4362.571000000307,19.592999999692438,0
0.001,7,28,500,-4362.345000000307,19.818999999693006,0
0.001,7,29,517,-4362.197000000297,19.966999999703148,0
0.001,7,30,468,-4361.971000000314,20.192999999685526,0
0.001,7,31,456,-4361.948000000313,20.215999999686574,0
0.001,7,32,466,-4361.940000000301,20.223999999699117,0
0.001,7,33,456,-4361.938000000299,20.225999999700434,0
0.001,7,34,461,-4361.912000000328,20.25199999967208,0
0.001,7,35,484,-4361.862000000312,20.301999999687723,0
0.001,7,36,476,-4361.8050000002895,20.35899999971025,0
0.001,7,37,471,-4361.706000000294,20.457999999705862,0
0.001,7,38,486,-4361.660000000291,20.503999999708867,0
0.001,7,39,492,-4361.6540000003215,20.509999999678257,0
0.001,7,40,443,-4361.118000000306,21.045999999693777,0
0.001,7,41,462,-4360.9770000002945,21.186999999705222,0
0.001,7,42,474,-4360.865000000293,21.29899999970712,0
0.001,7,43,469,-4360.864000000311,21.299999999689135,0
0.001,7,44,477,-4360.816000000302,21.347999999698004,0
0.001,7,45,477,-4360.792000000304,21.371999999695618,0
0.001,7,46,492,-4360.666000000284,21.49799999971583,0
0.001,7,47,488,-4360.605000000316,21.558999999683692,0
